股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
002234,山东民和牧业股份有限公司,2020,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,雏鸡及淘汰鸡,924777610.8,1681883981.38,0.54984626,否（仅使用同一分产品维度）,是,是,否,直接畜牧养殖收入占54.98%，超过合并营业收入50%；未叠加行业、产品或地区等交叉披露维度。,,,,https://static.cninfo.com.cn/finalpage/2021-04-27/1209810808.PDF,18,65,已人工复核（跨年快速核对第七批）,逐年核对当年官方年报；严格口径为直接养殖，扩展口径可加入同一披露维度的初加工；不跨行业、产品、地区维度相加。
002299,福建圣农发展股份有限公司,2020,3.0,畜牧业,行业分类候选,家禽饲养加工行业（合并披露）,8871897956.83,13744599499.34,0.6454824643858132,合并披露风险：自产养殖与屠宰初加工无法可靠拆分；未估算严格分子,待核实,是,否,家禽饲养加工合并收入原始占比0.64548246438581338266674389694367238361385675684367，扩展口径达标；严格口径不估算。,,,,https://static.cninfo.com.cn/finalpage/2021-04-20/1209724366.PDF,16,89,已人工复核（跨年快速核对第十一批B组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 分行业营业收入/主营业务收入列（禁止使用营业成本列） 严格口径待核实；家禽饲养加工收入只用于扩展口径。食品加工行业属于深加工，已单列但不进入分子；贸易未单列，未估算。
002311,广东海大集团股份有限公司,2020,,,龙头企业身份核实候选,直接养殖/种苗（严格上界）；饲料、动保（扩展下界）,49429876071.33,60323862405.94,0.81940834,否（同一分产品维度；农产品只进入上界，贸易、其他和饲料机械排除）,否,是,否,农产品项未拆直接养殖、种苗与禽产业链中的潜在屠宰/加工，故只作上界；扩展下界已超过50%。,,,,https://static.cninfo.com.cn/finalpage/2021-04-20/1209723720.PDF,24|25,117,已人工复核（跨年快速核对第十四批G组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 2022逐公司行业分类仍待核实，不影响本年年报收入复核。
002321,河南华英农业发展股份有限公司,2020,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,禽苗、种蛋及活禽；冻禽、鸭毛、饲料、羽绒初加工（扩展口径）,2552344669.38,3125556245.34,0.81660494,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,是,否,严格口径占2.82%，未达50%；同一维度加入初加工和农业投入品后占81.66%，纳入扩展样本。原毛经洗涤、干燥、分级形成的羽绒材料计入初加工；熟食、成品羽绒制品、租赁及其他业务未计入；仅在同一分产品维度加总。,,,,https://static.cninfo.com.cn/finalpage/2021-08-07/1210688205.PDF,21,106,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
002385,北京大北农科技集团股份有限公司,2020,,,龙头企业身份核实候选,生猪养殖（严格）；饲料、种子、植保、动保及生猪（扩展）,21287673906.09,22813861332.61,0.93310263,否（同一分产品维度；2015生猪为其他产品的已披露子项，其余其他产品只进上界；原料贸易排除）,否,是,否,饲料、种业、植保、疫苗/兽药属于农业投入品；原料贸易排除，其他产品不自动纳入。,,,,https://static.cninfo.com.cn/finalpage/2021-04-21/1209740305.PDF,23|24,125,已人工复核（跨年快速核对第十四批G组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 2022逐公司行业分类仍待核实，不影响本年年报收入复核。
002458,山东益生种畜禽股份有限公司,2020,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,鸡、猪、牛奶,1574681582.79,1751036372.39,0.89928548,否（仅取同一分行业或分产品维度；采用保守分子）,是,是,否,仅合计同一分行业维度的鸡、猪和牛奶收入，排除其他及农牧设备；直接畜牧业务保守占比超过50%。,,,,https://static.cninfo.com.cn/finalpage/2021-03-03/1209324835.PDF,20,80,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
002567,唐人神集团股份有限公司,2020,,,龙头企业身份核实候选,养殖（严格）；饲料+养殖+兽药/动物保健（扩展下界）,17821859875.74,18513676056.52,0.96263215,否（同一分行业维度加总；屠宰及肉类仅作上界）,否,是,否,"严格区间=[0.13249578, 0.13249578]，扩展下界=0.96263215，含全部加工混合项的审计上界=1.00000000。",,,,https://static.cninfo.com.cn/finalpage/2021-04-02/1209626148.PDF,20|21,122,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 采用2020年报当期合并利润表营业收入及收入构成；后续比较口径不倒替当期披露。
002679,福建金森林业股份有限公司,2020,2.0,林业,行业分类候选,林业,141538235.09,148031923.45,0.95613319,否（仅取同一分行业或分产品维度；采用保守分子）,是,是,否,直接林业收入保守占比超过50%；未叠加其他披露维度。,,,,https://static.cninfo.com.cn/finalpage/2021-04-29/1209848726.PDF,12,16|76,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
002688,金河生物科技股份有限公司,2020,,,龙头企业身份核实候选,兽药、兽用疫苗及药物饲料添加剂（扩展下界）,1237758636.58,1814638965.54,0.68209636,否（兽药投入品使用互斥行业项目；农产品加工仅作上界）,否,是,否,"严格区间=[0.00000000, 0.00000000]，扩展下界=0.68209636，含全部加工混合项的审计上界=0.93343400。",,,,https://static.cninfo.com.cn/finalpage/2021-03-31/1209485652.PDF,19|20,99,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 2020年起按农业农村部公告第194号，部分原‘药物饲料添加剂’产品改列‘兽用化学药品’；本表按各年年报当期分类加总互斥兽药投入品项目。
002696,百洋产业投资集团股份有限公司,2020,4.0,渔业,行业分类候选+龙头企业身份核实候选,饲料及水产品加工（扩展口径）；直接养殖/捕捞仅可确定收入上界,2476497256.51,2482574247.63,0.99755214,否（仅使用同一分行业或分产品维度）,否,是,否,"同一披露维度内的农业投入品、水产品加工及可识别直接渔业收入占99.76%，超过50%；教育及其他业务未计入。直接养殖/捕捞收入未单列；按最宽范围计算的严格收入上界为1,059,554,822.51元、占42.68%，严格样本为否。",,,,https://static.cninfo.com.cn/finalpage/2021-04-28/1209837715.PDF,16,81,已人工复核（跨年快速核对第八批）,逐年核对官方年报；混合披露收入只作审计上界，不写入正式涉农分子；无法拆分初加工、深加工、贸易或自产/外购时明确标记待核实。
002714,牧原食品集团股份有限公司,2020,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,生猪（保守产品口径）,55105001071.85,56277065607.85,0.97917332,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2021-04-30/1209868216.PDF,24,134,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
002746,山东仙坛集团股份有限公司,2020,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,肉鸡养殖及屠宰加工,3188320694.09,3188320694.09,1.0,否（仅取同一分行业或分产品维度；采用保守分子）,否,是,否,肉鸡养殖与屠宰加工合并行业收入达到50%；该合并口径含屠宰初加工，不能据此证明直接养殖收入达到50%，故仅纳入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473048.PDF,23,95,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
002772,天水众兴菌业科技股份有限公司,2020,1.0,农业,行业分类候选+龙头企业身份核实候选,食用菌种植,1483178491.71,1483178491.71,1.0,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2021-03-26/1209454487.PDF,16,99,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
300087,安徽荃银高科种业股份有限公司,2020,1.0,农业,行业分类候选+龙头企业身份核实候选,水稻种子（仅取单项即可达到门槛）,868001184.83,1601709079.85,0.54192187,否（同一分产品维度内求和）,是,是,否,仅合计当年年报明确列示的种子产品收入，已超过合并营业收入50%；未计订单粮食、青贮、农批市场、农机农化、服务及含义不清的其他项。,,,,https://static.cninfo.com.cn/finalpage/2021-04-23/1209772503.PDF,22,112,已人工复核（跨年快速核对第四批）,逐年核对官方年报分产品收入；仅用明确种子项目的保守分子，不复制相邻年度。
300189,海南神农种业科技股份有限公司,2020,1.0,农业,行业分类候选+龙头企业身份核实候选,杂交水稻、玉米、蔬菜及其他种子,118588052.6,129368353.32,0.91666972,否（同一分产品维度内求和）,是,是,否,明确种子产品收入已超过合并营业收入50%，未计农化、粮食、房屋、供应链等项目。,,,,https://static.cninfo.com.cn/finalpage/2021-04-28/1209836036.PDF,19,88|129,已人工复核（跨年快速核对第五批）,逐年核对官方年报分产品收入，业务转型年份按当年实际口径判定。
300498,温氏食品集团股份有限公司,2020,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,养殖行业扣除肉鸡类（严格下界）；养殖严格下界+兽药投入品（扩展下界）,48392549085.88,74923760203.84,0.64589056,否（采用互斥分行业/分产品项目；加工混合项只作上界）,是,是,否,"严格区间=[0.64589056, 0.97014185]，扩展下界=0.65591916，含全部加工混合项的审计上界=0.99625167。",,,,https://static.cninfo.com.cn/finalpage/2021-04-22/1209759675.PDF,19|20,125,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 2017年报说明冰鲜鸡由肉制品加工调整至肉鸡类，且冰鲜鸡收入低于肉鸡类收入5%；2017年起不能把含鲜品的肉鸡类整项计入严格分子，采用‘养殖行业减肉鸡类’的保守下界。
300511,上海雪榕生物科技股份有限公司,2020,1.0,农业,行业分类候选+龙头企业身份核实候选,食用菌种植,2179627097.78,2202185873.52,0.98975619,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839663.PDF,20,147,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
600108,甘肃亚盛实业(集团)股份有限公司,2020,1.0,农业,行业分类候选+龙头企业身份核实候选,农业种植,2522375461.89,3132066911.75,0.80533894,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2021-04-28/1209833234.PDF,10,38,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600195,中牧实业股份有限公司,2020,,,龙头企业身份核实候选,生物制品、兽药/化药、饲料等农业投入品（扩展）,3562916342.97,4998683678.48,0.71277092,否（同一分产品维度加总；单列贸易收入全部排除）,否,是,否,生物制品、兽药/化药和饲料属于农业投入品；贸易为互斥单列产品，不计入。,,,,https://static.cninfo.com.cn/finalpage/2021-03-31/1209489735.PDF,13,60,已人工复核（跨年快速核对第十四批G组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 2022逐公司行业分类仍待核实，不影响本年年报收入复核。
600257,大湖健康产业股份有限公司,2020,4.0,渔业,行业分类候选,水产品养殖（年报分行业‘农业’）,605869922.58,936517809.75,0.64693903,否（只使用同一分行业维度，不与分产品或分地区收入相加）,是,是,否,农业分行业Decimal高精度门槛计算值=0.64693902910584771182991376101804026583809449011923；沿用已核实2023年的水产品养殖口径。非涉农健康产业收入全部排除。,,,,https://static.cninfo.com.cn/finalpage/2023-07-22/1217360305.PDF,12,57,已人工复核（跨年快速核对第十一批C组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 比例门槛采用Decimal 50位精度计算；文本值为高精度计算值，不表示无限精度小数
600265,云南景谷林业股份有限公司,2020,2.0,林业,行业分类候选,林木销售；林板、木材及林化初加工（扩展口径）,33498212.64,50678245.07,0.66099788,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,是,否,严格口径占0.00%，未达50%；同一维度加入初加工和农业投入品后占66.10%，纳入扩展样本。林木销售计入直接林业；林板/木材和松香、松节油等林化初加工计入扩展口径；能源、租赁、林地使用权及固定资产处置不计入。,是,是,,https://static.cninfo.com.cn/finalpage/2021-04-29/1209857505.PDF,15,64,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
600313,中农发种业集团股份有限公司,2020,1.0,农业,行业分类候选,同一产品层级明确的化肥、农药及各类种子,3203504900.49,3662548774.43,0.87466546,否（下界仅采用同一分产品层级；行业行只贡献正的未解释上界增量）,否,是,否,"严格区间[0, 0]；扩展区间[0.874665457796820551814818552016265387387031117643097527638131, 0.874665457796820551814818552016265387387031117643097527638131]。下界只加总同一分产品层级明确的化肥、农药及种子；农资贸易/种子销售行业行只用于识别正的未解释上界增量。大理石、粮食贸易、麸皮、谷朊粉、淀粉、面粉、黄粉、核辐及其他不明确产品均不进下界。",,,,https://static.cninfo.com.cn/finalpage/2021-04-14/1209681003.PDF,13|14,71,已人工复核（跨年快速核对第十四/十五批H组）,逐年核对官方年报；农业投入品下界只加同层级明确产品；乳品混合初深加工时保留上下界，内部原奶不重复，能源、食品深加工和模糊其他收入不自动纳入。 沿用v23原值；待核实时不插值、不复制相邻年份
600371,万向德农股份有限公司,2020,1.0,农业,行业分类候选,玉米种子（保守产品口径）,233762236.9,240058209.59,0.97377314,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2021-04-27/1209809737.PDF,12,52,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
600467,山东好当家海洋发展股份有限公司,2020,4.0,渔业,行业分类候选+龙头企业身份核实候选,水产养殖、捕捞,705422086.32,1230137523.72,0.57344978,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2021-04-24/1209787362.PDF,13,54,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600540,新疆赛里木现代农业股份有限公司,2020,1.0,农业,行业分类候选,分行业农业收入（扩展口径）,727596218.98,1119100056.59,0.6501619,否（扩展分子仅取同一分行业农业收入，不混入分产品或商贸收入）,否,是,否,严格口径0；分行业农业收入占65.02%。,,,,https://static.cninfo.com.cn/finalpage/2021-03-23/1209428402.PDF,16|18,87,已人工复核（跨年快速核对第十一批A组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 2022逐公司行业分类及该公司2022公司—年份入口仍待核实；本批不外推新增。
600598,黑龙江北大荒农业股份有限公司,2020,1.0,农业,行业分类候选,农业行业（土地承包及农产品经营）,2716126145.12,3240890962.86,0.83808008,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473690.PDF,12,81,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600873,梅花生物科技集团股份有限公司,2020,,,龙头企业身份核实候选,单列动物营养氨基酸作下界；混合其他中的生物有机肥仅作上界,8686944430.97,17049514475.36,0.50951272,否（使用同一分产品层级；行业、地区和销售模式行不参与加总）,否,是,否,"严格区间[0, 0]；扩展区间[0.509512716243292049649549616404907163087659328861236832470560, 0.590666694909349316812884447018680372073954620109695313582266]。动物营养氨基酸行包括饲料级氨基酸及大原料副产品，属于明确农业投入品；‘其他’同时含生物有机肥与石油级黄原胶等非农业产品，只能增加上界。",,,,https://static.cninfo.com.cn/finalpage/2021-04-09/1209657469.PDF,13|14,65,已人工复核（跨年快速核对第十六/十七批N组）,逐年核对官方年报；食品、医药、工业与饲料用途混合时保留上下界；木材与直接林业可计入，板材家具和园林工程排除，未单列收入不写成精确零。 单列产品收入、成本均为元；未与行业或地区维度相加 沿用v26原值；待核实字段不插值、不复制相邻年份 如需精确分子，仍须拆分‘其他’中的生物有机肥；动物营养氨基酸下界可直接使用。
603336,宏辉果蔬股份有限公司,2020,,,龙头企业身份核实候选,水果蔬菜采后收购、预冷、分级、加工包装等初加工服务收入；其他业务只作上界,962731777.56,964036408.96,0.9986467,水果、蔬菜为互斥产品项目；不叠加果蔬服务行业、地区或销售模式，其他业务仅作上界,否,是,否,果蔬主要向基地/农户采购，未证明公司直接种植外销；采后预冷、预选分级和包装属于扩展口径初加工，深加工和冻肉贸易排除。,,,,https://static.cninfo.com.cn/finalpage/2021-03-27/1209463305.PDF,18,69|77,已人工复核（跨年快速核对第二十批Y组）,逐年核对官方年报；主营转型按公司—年份处理；混合业务无法可靠拆分时只保留上下界，正式分子留空，不按名称或原料采购推算。 沿用v31原值；待核实不插值、不复制相邻年份 其他业务未拆；严格口径无单列自营种植收入。
603477,乐山巨星农牧股份有限公司,2020,3.0,畜牧业,行业分类候选,生猪、商品鸡养殖及饲料,965134280.53,1439190604.09,0.67060908,分行业与分产品可能重叠；已固定一套维度或以明确产品下界处理，不机械相加,是,是,否,生猪和商品鸡养殖下界已超过50%；饲料只进入扩展口径，皮革加工排除。,,,,https://static.cninfo.com.cn/finalpage/2021-04-01/1209566974.PDF,20|22,111,已人工复核（最终批AC组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 采用分产品一次，不与畜禽养殖分行业合计重复相加。 不适用 未分类差额不影响阈值结论。
603668,福建天马科技集团股份有限公司,2020,,,龙头企业身份核实候选,严格养殖+特水饲料+畜禽饲料+动保产品,3292606672.21,3639957005.03,0.90457296,只在同一产品维度求和；原料贸易和水产品/食品销售排除；2022内部交易抵消不明分属，整体扣减构造保守下界,否,是,否,养殖进入严格口径；饲料和动保进入扩展口径；原料销售、水产品贸易及烤鳗/食品销售排除。,,,,https://static.cninfo.com.cn/finalpage/2021-04-30/1209876787.PDF,25|26,100,已人工复核（跨年快速核对第十八批T组）,逐年核对官方年报；普通饮料和休闲食品深加工排除，粮食初加工按上下界；养殖与屠宰鲜品无法拆分时待核实，水产食品排除项不进入扩展分子。 2018饲料销售未拆特水/畜禽但整体属于扩展农业投入品；2021养殖含畜禽与鳗鲡，均属严格口径 沿用v27原值；待核实字段不插值、不复制相邻年份 无影响门槛结论的待核实收入项。
605198,烟台北方安德利果汁股份有限公司,2020,,,龙头企业身份核实候选,浓缩果汁、香精和果渣等果品初加工（与既有2023已核实口径一致）,835579859.39,842019695.12,0.99235192,分行业与分产品为重叠维度；采用一套不重叠口径，不相加,否,是,否,按项目既定且已用于2023的口径，浓缩果汁、香精及果渣属于果品初加工，计入扩展口径；原料果采购不计严格口径。,,,,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496520.PDF,13,70,已人工复核（跨年快速核对第二十批Z组）,逐年核对官方年报；主营转型按公司—年份处理；混合业务无法可靠拆分时只保留上下界，正式分子留空，不按名称或原料采购推算。 采用产品合计作为单一披露维度；不再叠加相同金额的分行业、地区或销售模式。 沿用v31原值；待核实字段不插值、不复制相邻年份 无影响结论的金额拆分缺口；未分类收入差额不纳入扩展分子。
000713,国投丰乐种业股份有限公司,2021,5.0,农林牧渔服务业,行业分类候选+龙头企业身份核实候选,种子类、农化类,2309022547.36,2617242367.84,0.8822349,否（仅使用同一分行业维度）,否,是,否,种子收入占17.01%，未达严格门槛；同一行业维度加入农业投入品农化业务后占88.22%，达到扩展样本门槛。香料业务未计入。,,,,https://static.cninfo.com.cn/finalpage/2022-04-20/1212976110.PDF,22,116,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
000735,罗牛山股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,生猪及肉制品（扩展口径）,1432660810.63,1871731105.96,0.76542021,否（仅使用同一分产品维度）,否,是,否,直接畜牧养殖收入占37.99%，未达50%；加入同一分产品维度的农产品初加工收入后占76.54%，纳入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2022-04-30/1213260459.PDF,18,79,已人工复核（跨年快速核对第七批）,逐年核对当年官方年报；严格口径为直接养殖，扩展口径可加入同一披露维度的初加工；不跨行业、产品、地区维度相加。
000798,中水集团远洋股份有限公司,2021,4.0,渔业,行业分类候选,远洋捕捞,357713072.13,462390686.83,0.77361652,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2022-02-10/1212333125.PDF,12,73,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
000998,袁隆平农业高科技股份有限公司,2021,1.0,农业,行业分类候选+龙头企业身份核实候选,农业（水稻种子、玉米种子）,2318915089.54,3503442453.93,0.66189616,否（仅取同一分行业或分产品维度；采用保守分子）,是,是,否,种子等直接农业业务的保守收入占比超过50%；未叠加地区或销售模式维度。,,,,https://static.cninfo.com.cn/finalpage/2022-04-26/1213109016.PDF,21,110,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
001201,东瑞食品集团股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,生猪养殖,942113022.68,1051843098.16,0.89567829,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2022-04-28/1213167484.PDF,17,145,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
002041,山东登海种业股份有限公司,2021,1.0,农业,行业分类候选+龙头企业身份核实候选,玉米种子（保守产品口径）,978398114.37,1100726996.19,0.88886538,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2022-04-19/1212966700.PDF,17,67,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
002124,天邦食品股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,生猪养殖+饲料产品+动物疫苗,7826257837.34,10506630781.93,0.74488749,无；分行业与分产品金额相同，仅采用一套产品行,是,是,否,"严格区间[0.604355615265428948721249546847404147058502611260228367924790, 0.604355615265428948721249546847404147058502611260228367924790]；扩展区间[0.744887490555023305313942422629235204201738976106919384494983, 0.744887490555023305313942422629235204201738976106919384494983]。养殖属直接农业；饲料和动物疫苗属农业投入品；食品加工、工程环保及其他排除。",,,,https://static.cninfo.com.cn/finalpage/2022-04-28/1213189424.PDF,15,87,已人工复核（跨年快速核对第十六批O组）,逐年核对官方年报；养殖、投入品和初加工按同一维度下界计量，贸易、屠宰、熟食和普通食品深加工排除；重列比较数优先，混合品类保留上下界。 仅保留状态标记；未用ST或退市状态改变业务分类与收入判定。 沿用v26原值；待核实字段不插值、不复制相邻年份 无。
002157,江西正邦科技股份有限公司,2021,3.0,畜牧业,行业分类候选,生猪养殖、饲料及兽药动保,45621513660.27,47670223670.25,0.95702328,行业/产品维度不叠加；涉及内部交易时按年报抵销额保守扣减,是,是,否,直接养殖纳入严格，饲料与兽药纳入扩展；原料贸易和食品排除，未拆其他只作上界。,,,,https://static.cninfo.com.cn/finalpage/2022-04-30/1213251585.PDF,19|20,159,已人工复核（最终批AA组）,逐年核对官方年报；主营转型按公司—年份处理；直接农业、初加工和农业投入品分别按冻结口径识别；混合业务无法可靠拆分时只保留上下界，正式分子留空。 不适用 未拆其他不影响阈值结论。
002234,山东民和牧业股份有限公司,2021,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,雏鸡及淘汰鸡,997973934.12,1775432179.3,0.56210197,否（仅使用同一分产品维度）,是,是,否,直接畜牧养殖收入占56.21%，超过合并营业收入50%；未叠加行业、产品或地区等交叉披露维度。,,,,https://static.cninfo.com.cn/finalpage/2022-03-26/1212685630.PDF,19,73,已人工复核（跨年快速核对第七批）,逐年核对当年官方年报；严格口径为直接养殖，扩展口径可加入同一披露维度的初加工；不跨行业、产品、地区维度相加。
002299,福建圣农发展股份有限公司,2021,3.0,畜牧业,行业分类候选,家禽饲养加工行业（合并披露）,8927877297.88,14478196536.2,0.6166429137467174,合并披露风险：自产养殖与屠宰初加工无法可靠拆分；未估算严格分子,待核实,是,否,家禽饲养加工合并收入原始占比0.61664291374671745354256161544424884141600039347033，扩展口径达标；严格口径不估算。,,,,https://static.cninfo.com.cn/finalpage/2022-04-21/1213004638.PDF,24,100,已人工复核（跨年快速核对第十一批B组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 分行业营业收入/主营业务收入列（禁止使用营业成本列） 严格口径待核实；家禽饲养加工收入只用于扩展口径。食品加工行业属于深加工，已单列但不进入分子；贸易未单列，未估算。
002311,广东海大集团股份有限公司,2021,,,龙头企业身份核实候选,直接养殖/种苗（严格上界）；饲料、动保（扩展下界）,70718336184.48,85998559748.78,0.82232001,否（同一分产品维度；农产品只进入上界，贸易、其他和饲料机械排除）,否,是,否,农产品项未拆直接养殖、种苗与禽产业链中的潜在屠宰/加工，故只作上界；扩展下界已超过50%。,,,,https://static.cninfo.com.cn/finalpage/2022-04-12/1212885355.PDF,24|25,135,已人工复核（跨年快速核对第十四批G组）,"逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 采用2021年当年报告：营业收入85,998,559,748.78元、农产品/养殖项8,629,261,147.71元；2022年比较栏分别重列为86,091,961,539.13元和8,722,662,938.06元，不以后续比较数覆盖。"
