股票代码,公司全称,年份,行业分类代码,行业分类名称,分类标准口径,业务类别指纹,口径调整勾选,业务重大变化勾选,年报链接,年报主营业务表PDF页序号,当前复核状态,上一候选年份,与上一候选年文本相似度,业务类别指纹Jaccard,行业代码是否变化,是否跨分类标准,公司名称是否变化,年份是否连续,建议复核路径,分流原因
300313,新疆天山畜牧生物工程股份有限公司,2020,3.0,畜牧业,证监会2012年修订版,乳业|地产园林|畜牧其他,不适用,未定位,https://static.cninfo.com.cn/finalpage/2021-04-27/1209817650.PDF,24,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.810334,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300313,新疆天山畜牧生物工程股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,乳业|地产园林|畜牧其他,不适用,不适用,https://static.cninfo.com.cn/finalpage/2022-04-27/1213145441.PDF,23,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.455236,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
300313,新疆天山畜牧生物工程股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,乳业|地产园林|畜牧其他,勾选状态待核实,未定位,https://static.cninfo.com.cn/finalpage/2024-03-30/1219474293.PDF,20,已人工复核（第三批）,2021,0.441106,1.0,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
300498,温氏食品集团股份有限公司,2015,3.0,畜牧业,证监会2012年修订版,兽药|家禽|饲料,不适用,未定位,https://static.cninfo.com.cn/finalpage/2016-04-18/1202185591.PDF,19,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
300498,温氏食品集团股份有限公司,2016,3.0,畜牧业,证监会2012年修订版,兽药|家禽|水产|饲料,不适用,未定位,https://static.cninfo.com.cn/finalpage/2017-04-07/1203258370.PDF,25,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.602877,0.75,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300498,温氏食品集团股份有限公司,2017,3.0,畜牧业,证监会2012年修订版,兽药|家禽|屠宰肉制品|水产|饲料,适用,未定位,https://static.cninfo.com.cn/finalpage/2018-04-10/1204596930.PDF,25,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.616792,0.8,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300498,温氏食品集团股份有限公司,2018,3.0,畜牧业,证监会2012年修订版,兽药|家禽|水产|饲料,不适用,未定位,https://static.cninfo.com.cn/finalpage/2019-04-10/1206003980.PDF,34,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.718091,0.8,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300498,温氏食品集团股份有限公司,2019,3.0,畜牧业,证监会2012年修订版,兽药|家禽|饲料,不适用,不适用,https://static.cninfo.com.cn/finalpage/2020-04-24/1207587189.PDF,24,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.751797,0.75,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300498,温氏食品集团股份有限公司,2020,3.0,畜牧业,证监会2012年修订版,乳业|兽药|家禽|屠宰肉制品|生猪,不适用,不适用,https://static.cninfo.com.cn/finalpage/2021-04-22/1209759675.PDF,20,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.681739,0.333333,否,否,否,是,深度复核,业务类别指纹变化较大
300498,温氏食品集团股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,乳业|兽药|家禽|屠宰肉制品,不适用,未定位,https://static.cninfo.com.cn/finalpage/2022-04-16/1212943189.PDF,23,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.779295,0.8,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300498,温氏食品集团股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,乳业|兽药|家禽|屠宰肉制品,勾选状态待核实,勾选状态待核实,https://static.cninfo.com.cn/finalpage/2024-04-29/1219866693.PDF,32,已人工复核（第三批）,2021,0.806051,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
300511,上海雪榕生物科技股份有限公司,2016,1.0,农业,证监会2012年修订版,种子|种植,不适用,不适用,https://static.cninfo.com.cn/finalpage/2017-03-14/1203155463.PDF,22,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
300511,上海雪榕生物科技股份有限公司,2017,1.0,农业,证监会2012年修订版,种植,不适用,不适用,https://static.cninfo.com.cn/finalpage/2018-06-01/1205028653.PDF,20,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.535123,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
300511,上海雪榕生物科技股份有限公司,2018,1.0,农业,证监会2012年修订版,种子|种植,不适用,不适用,https://static.cninfo.com.cn/finalpage/2019-04-25/1206093329.PDF,19,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.615908,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
300511,上海雪榕生物科技股份有限公司,2019,1.0,农业,证监会2012年修订版,种植,不适用,未定位,https://static.cninfo.com.cn/finalpage/2020-04-25/1207608368.PDF,19,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.569607,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
300511,上海雪榕生物科技股份有限公司,2020,1.0,农业,证监会2012年修订版,种植,不适用,未定位,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839663.PDF,20,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.615315,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
300511,上海雪榕生物科技股份有限公司,2021,1.0,农业,证监会2012年修订版,种植,不适用,未定位,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839722.PDF,25,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.400512,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
300511,上海雪榕生物科技股份有限公司,2023,1.0,农业,中国上市公司协会2023版,种植|贸易零售,勾选状态待核实,未定位,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839662.PDF,24,已人工复核（第三批）,2021,0.497595,0.5,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
300761,江苏立华食品集团股份有限公司,2019,3.0,畜牧业,证监会2012年修订版,兽药|医药|家禽|生猪|种子|饲料,不适用,未定位,https://static.cninfo.com.cn/finalpage/2021-04-01/1209567348.PDF,22,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
300761,江苏立华食品集团股份有限公司,2020,3.0,畜牧业,证监会2012年修订版,兽药|医药|家禽|水产|生猪|饲料,不适用,未定位,https://static.cninfo.com.cn/finalpage/2021-03-06/1209346960.PDF,25,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.359052,0.714286,否,否,否,是,标准人工复核,文本和业务类别相似度分流
300761,江苏立华食品集团股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,生猪,不适用,未定位,https://static.cninfo.com.cn/finalpage/2022-04-23/1213055156.PDF,27,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.572961,0.166667,否,否,否,是,深度复核,业务类别指纹变化较大
300761,江苏立华食品集团股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,生猪,勾选状态待核实,未定位,https://static.cninfo.com.cn/finalpage/2024-04-22/1219693250.PDF,26,已人工复核（第三批）,2021,0.563969,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
300967,宁夏晓鸣农牧股份有限公司,2021,3.0,畜牧业,证监会2012年修订版,,不适用,不适用,https://static.cninfo.com.cn/finalpage/2022-04-27/1213144332.PDF,33,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
300967,宁夏晓鸣农牧股份有限公司,2023,3.0,畜牧业,中国上市公司协会2023版,,勾选状态待核实,勾选状态待核实,https://static.cninfo.com.cn/finalpage/2024-04-19/1219670312.PDF,30,已人工复核（第三批）,2021,0.881004,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
300970,江苏华绿生物科技集团股份有限公司,2021,1.0,农业,证监会2012年修订版,,不适用,不适用,https://static.cninfo.com.cn/finalpage/2022-04-09/1212857703.PDF,17,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
300970,江苏华绿生物科技集团股份有限公司,2023,1.0,农业,中国上市公司协会2023版,,勾选状态待核实,勾选状态待核实,https://static.cninfo.com.cn/finalpage/2024-04-23/1219744144.PDF,15,已人工复核（第三批）,2021,0.490961,1.0,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
300972,福建万辰食品集团股份有限公司,2021,1.0,农业,证监会2012年修订版,,不适用,未定位,https://static.cninfo.com.cn/finalpage/2022-04-26/1213107146.PDF,17,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
300972,福建万辰食品集团股份有限公司,2023,1.0,农业,中国上市公司协会2023版,,勾选状态待核实,未定位,https://static.cninfo.com.cn/finalpage/2024-04-23/1219764281.PDF,27,已人工复核（第三批）,2021,0.439265,1.0,否,是,否,否,标准人工复核,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600097,上海开创国际海洋资源股份有限公司,2013,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-06-11/64122331.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600097,上海开创国际海洋资源股份有限公司,2014,4.0,渔业,证监会2012年修订版,地产园林|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-30/1200946634.PDF,8,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.717063,0.5,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2015,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-28/1202257366.PDF,9,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.711064,0.5,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2016,4.0,渔业,证监会2012年修订版,水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-20/1203332148.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.555514,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2017,4.0,渔业,证监会2012年修订版,水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-20/1204663829.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.322376,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2018,4.0,渔业,证监会2012年修订版,水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-20/1206058162.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.725487,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2019,4.0,渔业,证监会2012年修订版,水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-18/1207527836.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.741544,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2020,4.0,渔业,证监会2012年修订版,水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-01/1209566274.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.568987,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2021,4.0,渔业,证监会2012年修订版,水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-04-01/1212764262.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.710517,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600097,上海开创国际海洋资源股份有限公司,2023,4.0,渔业,中国上市公司协会2023版,水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-03-29/1219441413.PDF,10,已人工复核（第四批）,2021,0.675563,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600108,甘肃亚盛实业(集团)股份有限公司,2013,1.0,农业,证监会2012年修订版,地产园林|种植|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-25/63914686.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600108,甘肃亚盛实业(集团)股份有限公司,2014,1.0,农业,证监会2012年修订版,地产园林|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-24/1200900635.PDF,9,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.609197,0.666667,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600108,甘肃亚盛实业(集团)股份有限公司,2015,1.0,农业,证监会2012年修订版,地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-28/1202261759.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.187111,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600108,甘肃亚盛实业(集团)股份有限公司,2016,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-28/1203411242.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.576205,0.0,否,否,否,是,深度复核,业务类别指纹变化较大
600108,甘肃亚盛实业(集团)股份有限公司,2017,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-20/1204666987.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.429682,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600108,甘肃亚盛实业(集团)股份有限公司,2018,1.0,农业,证监会2012年修订版,地产园林,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-30/1206164538.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.715493,0.0,否,否,否,是,深度复核,业务类别指纹变化较大
600108,甘肃亚盛实业(集团)股份有限公司,2019,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-05-13/1207783877.PDF,9,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.660617,0.0,否,否,否,是,深度复核,业务类别指纹变化较大
600108,甘肃亚盛实业(集团)股份有限公司,2020,1.0,农业,证监会2012年修订版,,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-28/1209833234.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.802652,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600108,甘肃亚盛实业(集团)股份有限公司,2021,1.0,农业,证监会2012年修订版,,未定位,不适用,https://static.cninfo.com.cn/finalpage/2022-04-20/1212981327.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.649722,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600108,甘肃亚盛实业(集团)股份有限公司,2023,1.0,农业,中国上市公司协会2023版,,未定位,不适用,https://static.cninfo.com.cn/finalpage/2024-04-25/1219788130.PDF,10,已人工复核（第四批）,2021,0.847686,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600257,大湖健康产业股份有限公司,2013,4.0,渔业,证监会2012年修订版,医药|地产园林|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-29/63941109.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600257,大湖健康产业股份有限公司,2014,4.0,渔业,证监会2012年修订版,医药|地产园林|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-29/1200936245.PDF,9,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.429762,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2015,4.0,渔业,证监会2012年修订版,医药|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-29/1202268444.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.250928,0.666667,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2016,4.0,渔业,证监会2012年修订版,医药|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-28/1203417570.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.579495,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2017,4.0,渔业,证监会2012年修订版,医药|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-28/1204821710.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.83624,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2018,4.0,渔业,证监会2012年修订版,医药|水产,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-30/1206167084.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.676774,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2019,4.0,渔业,证监会2012年修订版,医药|水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-06-12/1207919493.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.572782,0.666667,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2020,4.0,渔业,证监会2012年修订版,医药|水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2023-07-22/1217360305.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.735204,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2021,4.0,渔业,证监会2012年修订版,医药|水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2023-07-22/1217360304.PDF,18,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.5371,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600257,大湖健康产业股份有限公司,2023,4.0,渔业,中国上市公司协会2023版,医药|水产|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2024-04-18/1219651824.PDF,24,已人工复核（第四批）,2021,0.720106,1.0,否,是,否,否,快速表格核对,文本和业务类别相似度分流；候选年份不连续，不能视为插值
600265,云南景谷林业股份有限公司,2013,2.0,林业,证监会2012年修订版,林业,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-19/63872933.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600265,云南景谷林业股份有限公司,2014,2.0,林业,证监会2012年修订版,林业,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-04-25/1200906399.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.417592,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600265,云南景谷林业股份有限公司,2015,2.0,林业,证监会2012年修订版,林业,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-29/1202269006.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.315825,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600265,云南景谷林业股份有限公司,2016,2.0,林业,证监会2012年修订版,林业,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-01-25/1203051940.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.568099,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600265,云南景谷林业股份有限公司,2017,2.0,林业,证监会2012年修订版,地产园林|林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-03-24/1204513763.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.589809,0.333333,否,否,否,是,深度复核,业务类别指纹变化较大
600265,云南景谷林业股份有限公司,2018,2.0,林业,证监会2012年修订版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-30/1206167518.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.748196,0.666667,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600265,云南景谷林业股份有限公司,2019,2.0,林业,证监会2012年修订版,林业,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-24/1207582543.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.565689,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600265,云南景谷林业股份有限公司,2020,2.0,林业,证监会2012年修订版,林业|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-29/1209857505.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.466034,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600265,云南景谷林业股份有限公司,2021,2.0,林业,证监会2012年修订版,林业,未定位,不适用,https://static.cninfo.com.cn/finalpage/2022-04-28/1213158895.PDF,19,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.447647,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600313,中农发种业集团股份有限公司,2015,1.0,农业,证监会2012年修订版,农药|化肥|果蔬初加工|种子|粮油初加工,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-28/1202260431.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600313,中农发种业集团股份有限公司,2016,1.0,农业,证监会2012年修订版,农药|化肥|果蔬初加工|种子|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-05-03/1203470537.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.87492,0.833333,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600313,中农发种业集团股份有限公司,2017,1.0,农业,证监会2012年修订版,农药|化肥|果蔬初加工|种子|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-27/1204805337.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.807424,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600313,中农发种业集团股份有限公司,2018,1.0,农业,证监会2012年修订版,农药|化肥|果蔬初加工|种子|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-04-26/1206097318.PDF,14,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.34108,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600313,中农发种业集团股份有限公司,2019,1.0,农业,证监会2012年修订版,农药|化肥|种子|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-04-29/1207667963.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.256648,0.833333,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600313,中农发种业集团股份有限公司,2020,1.0,农业,证监会2012年修订版,农药|化肥|种子|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-14/1209681003.PDF,13,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.747729,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600313,中农发种业集团股份有限公司,2021,1.0,农业,证监会2012年修订版,农药|化肥|种子|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-03-31/1212742020.PDF,15,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.896058,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2013,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2014-04-11/63821344.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,,,,首年,首年,首年,首年,首年锚点复核,该公司首次进入已核实行业候选，需要建立人工锚点
600354,甘肃省敦煌种业集团股份有限公司,2014,1.0,农业,证监会2012年修订版,地产园林|种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2015-03-20/1200720215.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2013,0.543023,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2015,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2016-04-15/1202181741.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2014,0.128425,0.5,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2016,1.0,农业,证监会2012年修订版,种子,未定位,未定位,https://static.cninfo.com.cn/finalpage/2017-04-28/1203417719.PDF,12,年报及业务表已定位；收入、重叠和样本结论待人工复核,2015,0.652248,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2017,1.0,农业,证监会2012年修订版,果蔬初加工|种子|种植|粮油初加工|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2018-04-27/1204808308.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2016,0.587944,0.2,否,否,否,是,深度复核,业务类别指纹变化较大
600354,甘肃省敦煌种业集团股份有限公司,2018,1.0,农业,证监会2012年修订版,果蔬初加工|种子|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968819.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2017,0.665538,0.6,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2019,1.0,农业,证监会2012年修订版,果蔬初加工|种子|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2020-03-20/1207387346.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2018,0.644994,1.0,否,否,否,是,快速表格核对,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2020,1.0,农业,证监会2012年修订版,果蔬初加工|种子|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2021-04-29/1209857637.PDF,11,年报及业务表已定位；收入、重叠和样本结论待人工复核,2019,0.377109,1.0,否,否,否,是,标准人工复核,文本和业务类别相似度分流
600354,甘肃省敦煌种业集团股份有限公司,2021,1.0,农业,证监会2012年修订版,果蔬初加工|种子|种植|贸易零售,未定位,未定位,https://static.cninfo.com.cn/finalpage/2022-05-18/1213385071.PDF,10,年报及业务表已定位；收入、重叠和样本结论待人工复核,2020,0.339214,0.75,否,否,否,是,标准人工复核,文本和业务类别相似度分流
