list_year,event_type,list_type,list_order,official_name_raw,official_name_normalized,rename_mark_in_source,document_name,document_number,document_date,publication_date,valid_from_rule,valid_until_rule,source_url,local_filename,source_pdf_page,extraction_status
2019,recognition,第六批新认定名单,193,深圳市联众食品有限公司,深圳市联众食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,194,珠海强竞农业有限公司,珠海强竞农业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,195,广东万顷洋农业发展有限公司,广东万顷洋农业发展有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,196,广东雪印集团有限公司,广东雪印集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,197,广东聪明人集团有限公司,广东聪明人集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,198,梅州市稻丰实业有限公司,梅州市稻丰实业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,199,东莞市深粮物流有限公司,东莞市深粮物流有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,200,湛江港洋水产有限公司,湛江港洋水产有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,201,广东华红农牧集团股份有限公司,广东华红农牧集团股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,202,无穷食品有限公司,无穷食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,203,广东大广农牧集团有限公司,广东大广农牧集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,204,广西嘉联丝绸股份有限公司,广西嘉联丝绸股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,205,广西金陵农牧集团有限公司,广西金陵农牧集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,206,广西富凤农牧集团有限公司,广西富凤农牧集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,207,广西四野牧业有限公司,广西四野牧业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,208,广西园丰牧业集团股份有限公司,广西园丰牧业集团股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,209,忻城县恒业丝绸有限公司,忻城县恒业丝绸有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,210,广西梧州茂圣茶业有限公司,广西梧州茂圣茶业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,211,海南天地人生态农业股份有限公司,海南天地人生态农业股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,212,海南广陵高科实业有限公司,海南广陵高科实业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,213,重庆汇达柠檬科技集团有限公司,重庆汇达柠檬科技集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,214,重庆凯扬农业开发有限公司,重庆凯扬农业开发有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,215,重庆市曾巧食品有限公司,重庆市曾巧食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,216,重庆琪金食品集团有限公司,重庆琪金食品集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,217,重庆真本味食品有限公司,重庆真本味食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,218,重庆丰都光明食品贸易有限公司,重庆丰都光明食品贸易有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,219,重庆琥珀茶油有限公司,重庆琥珀茶油有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,220,重庆市石笋山生态农业有限公司,重庆市石笋山生态农业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,221,重庆洪九果品股份有限公司,重庆洪九果品股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,222,四川好医生攀西药业有限责任公司,四川好医生攀西药业有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,223,四川环龙新材料有限公司,四川环龙新材料有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,224,四川省远达集团富顺县美乐食品有限公司,四川省远达集团富顺县美乐食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,225,苍溪县猕猴桃食品有限责任公司,苍溪县猕猴桃食品有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,226,台沃科技集团股份有限公司,台沃科技集团股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,227,四川德康农牧食品集团股份有限公司,四川德康农牧食品集团股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,228,齐全农牧集团股份有限公司,齐全农牧集团股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,17,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,229,四川天王牧业有限公司,四川天王牧业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,230,攀枝花市锐华农业开发有限责任公司,攀枝花市锐华农业开发有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,231,四川道泉老坛酸菜股份有限公司,四川道泉老坛酸菜股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,232,四川蒙顶山跃华茶业集团有限公司,四川蒙顶山跃华茶业集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,233,四川森态源生物科技有限公司,四川森态源生物科技有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,234,四川早白尖茶业有限公司,四川早白尖茶业有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,235,成都市花中花农业发展有限责任公司,成都市花中花农业发展有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,236,巴中市巴山牧业股份有限公司,巴中市巴山牧业股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,237,贵州五福坊食品股份有限公司,贵州五福坊食品股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,238,贵州省贵三红食品有限公司,贵州省贵三红食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,239,贵州聚福菌农业发展有限公司,贵州聚福菌农业发展有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,240,贵州三丈水生态发展有限公司,贵州三丈水生态发展有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,241,六盘水市农业投资开发有限责任公司,六盘水市农业投资开发有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,242,贵州松桃苗王湖高科农产品开发有限公司,贵州松桃苗王湖高科农产品开发有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,243,麻江县明洋食品有限公司,麻江县明洋食品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,244,贵阳味莼园食品股份有限公司,贵阳味莼园食品股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,245,贵州省兴义市鸿鑫农业发展有限责任公司,贵州省兴义市鸿鑫农业发展有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,246,贵州景地生物科技有限公司,贵州景地生物科技有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,247,云南海潮集团听牧肉牛产业股份有限公司,云南海潮集团听牧肉牛产业股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,248,云南理世实业（集团）有限责任公司,云南理世实业（集团）有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,249,云南万兴隆生物科技集团有限公司,云南万兴隆生物科技集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,250,通海高原农产品有限公司,通海高原农产品有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,251,云南源天生物集团有限公司,云南源天生物集团有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,252,云南乍甸乳业有限责任公司,云南乍甸乳业有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,253,普洱澜沧古茶股份有限公司,普洱澜沧古茶股份有限公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
2019,recognition,第六批新认定名单,254,南涧县红云核桃加工销售有限责任公司,南涧县红云核桃加工销售有限责任公司,0,关于公布第六批农业产业化国家重点龙头企业名单的通知,农产发〔2019〕3号,2019-11-26,2019-12-09,基准按文件落款日；稳健性按网页公开日或下一完整年度,有效期到2022年监测结果公布前,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,2019_batch6.pdf,18,程序提取_官方声明数量校验通过_抽样版面复核
