stock_code,exchange,listed_legal_full_name,official_list_name,list_year,event_type,list_type,document_date,match_method,leading_firm_direct_match,temporal_caution,exchange_source_url,moa_source_url
002873,深圳证券交易所,贵阳新天药业股份有限公司,贵阳新天药业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002873,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002873,深圳证券交易所,贵阳新天药业股份有限公司,贵阳新天药业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002873,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002873,深圳证券交易所,贵阳新天药业股份有限公司,贵阳新天药业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002873,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002910,深圳证券交易所,兰州庄园牧场股份有限公司,兰州庄园牧场股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002910,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
002910,深圳证券交易所,兰州庄园牧场股份有限公司,兰州庄园牧场股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002910,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002910,深圳证券交易所,兰州庄园牧场股份有限公司,兰州庄园牧场股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002910,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002910,深圳证券交易所,兰州庄园牧场股份有限公司,兰州庄园牧场股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002910,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002982,深圳证券交易所,湖南湘佳牧业股份有限公司,湖南湘佳牧业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
002982,深圳证券交易所,湖南湘佳牧业股份有限公司,湖南湘佳牧业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
002982,深圳证券交易所,湖南湘佳牧业股份有限公司,湖南湘佳牧业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002982,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
002991,深圳证券交易所,甘源食品股份有限公司,甘源食品股份有限公司,2021,recognition,第七批新认定名单,2021-12-22,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002991,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
003000,深圳证券交易所,劲仔食品集团股份有限公司,劲仔食品集团股份有限公司,2021,recognition,第七批新认定名单,2021-12-22,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=003000,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
300087,深圳证券交易所,安徽荃银高科种业股份有限公司,安徽荃银高科种业股份有限公司,2019,recognition,第六批新认定名单,2019-11-26,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300087,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300087,深圳证券交易所,安徽荃银高科种业股份有限公司,安徽荃银高科种业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300087,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300094,深圳证券交易所,湛江国联水产开发股份有限公司,湛江国联水产开发股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300094,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300094,深圳证券交易所,湛江国联水产开发股份有限公司,湛江国联水产开发股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300094,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300094,深圳证券交易所,湛江国联水产开发股份有限公司,湛江国联水产开发股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300094,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300094,深圳证券交易所,湛江国联水产开发股份有限公司,湛江国联水产开发股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300094,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300106,深圳证券交易所,新疆西部牧业股份有限公司,新疆西部牧业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300106,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300138,深圳证券交易所,晨光生物科技集团股份有限公司,晨光生物科技集团股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300138,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300138,深圳证券交易所,晨光生物科技集团股份有限公司,晨光生物科技集团股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300138,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300138,深圳证券交易所,晨光生物科技集团股份有限公司,晨光生物科技集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300138,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300138,深圳证券交易所,晨光生物科技集团股份有限公司,晨光生物科技集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300138,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300158,深圳证券交易所,山西振东制药股份有限公司,山西振东制药股份有限公司,2019,recognition,第六批新认定名单,2019-11-26,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300158,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300158,深圳证券交易所,山西振东制药股份有限公司,山西振东制药股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300158,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300498,深圳证券交易所,温氏食品集团股份有限公司,温氏食品集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300498,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300498,深圳证券交易所,温氏食品集团股份有限公司,温氏食品集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300498,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300511,深圳证券交易所,上海雪榕生物科技股份有限公司,上海雪榕生物科技股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300511,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300511,深圳证券交易所,上海雪榕生物科技股份有限公司,上海雪榕生物科技股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300511,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300511,深圳证券交易所,上海雪榕生物科技股份有限公司,上海雪榕生物科技股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300511,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300511,深圳证券交易所,上海雪榕生物科技股份有限公司,上海雪榕生物科技股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300511,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300783,深圳证券交易所,三只松鼠股份有限公司,三只松鼠股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300783,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300783,深圳证券交易所,三只松鼠股份有限公司,三只松鼠股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300783,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300871,深圳证券交易所,武汉回盛生物科技股份有限公司,武汉回盛生物科技股份有限公司,2021,recognition,第七批新认定名单,2021-12-22,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300871,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
300898,深圳证券交易所,熊猫乳品集团股份有限公司,熊猫乳品集团股份有限公司,2023,replacement,第十次监测递补名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300898,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300908,深圳证券交易所,仲景食品股份有限公司,仲景食品股份有限公司,2019,recognition,第六批新认定名单,2019-11-26,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300908,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300908,深圳证券交易所,仲景食品股份有限公司,仲景食品股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300908,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300967,深圳证券交易所,宁夏晓鸣农牧股份有限公司,宁夏晓鸣农牧股份有限公司,2019,recognition,第六批新认定名单,2019-11-26,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300967,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300967,深圳证券交易所,宁夏晓鸣农牧股份有限公司,宁夏晓鸣农牧股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300967,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
301116,深圳证券交易所,江苏益客食品集团股份有限公司,江苏益客食品集团股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301116,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
301116,深圳证券交易所,江苏益客食品集团股份有限公司,江苏益客食品集团股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301116,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
301498,深圳证券交易所,乖宝宠物食品集团股份有限公司,乖宝宠物食品集团股份有限公司,2023,replacement,第十次监测递补名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301498,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600108,上海证券交易所,甘肃亚盛实业(集团)股份有限公司,甘肃亚盛实业（集团）股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600108,上海证券交易所,甘肃亚盛实业(集团)股份有限公司,甘肃亚盛实业（集团）股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600108,上海证券交易所,甘肃亚盛实业(集团)股份有限公司,甘肃亚盛实业（集团）股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600108,上海证券交易所,甘肃亚盛实业(集团)股份有限公司,甘肃亚盛实业（集团）股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600127,上海证券交易所,金健米业股份有限公司,金健米业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600127,上海证券交易所,金健米业股份有限公司,金健米业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600127,上海证券交易所,金健米业股份有限公司,金健米业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600127,上海证券交易所,金健米业股份有限公司,金健米业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600129,上海证券交易所,重庆太极实业(集团)股份有限公司,重庆太极实业（集团）股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600129,上海证券交易所,重庆太极实业(集团)股份有限公司,重庆太极实业（集团）股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600129,上海证券交易所,重庆太极实业(集团)股份有限公司,重庆太极实业（集团）股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600195,上海证券交易所,中牧实业股份有限公司,中牧实业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600195,上海证券交易所,中牧实业股份有限公司,中牧实业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600195,上海证券交易所,中牧实业股份有限公司,中牧实业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600195,上海证券交易所,中牧实业股份有限公司,中牧实业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600211,上海证券交易所,西藏诺迪康药业股份有限公司,西藏诺迪康药业股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600211,上海证券交易所,西藏诺迪康药业股份有限公司,西藏诺迪康药业股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600211,上海证券交易所,西藏诺迪康药业股份有限公司,西藏诺迪康药业股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600211,上海证券交易所,西藏诺迪康药业股份有限公司,西藏诺迪康药业股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600238,上海证券交易所,海南椰岛(集团)股份有限公司,海南椰岛（集团）股份有限公司,2023,replacement,第十次监测递补名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600285,上海证券交易所,河南羚锐制药股份有限公司,河南羚锐制药股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600285,上海证券交易所,河南羚锐制药股份有限公司,河南羚锐制药股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600295,上海证券交易所,内蒙古鄂尔多斯资源股份有限公司,内蒙古鄂尔多斯资源股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600295,上海证券交易所,内蒙古鄂尔多斯资源股份有限公司,内蒙古鄂尔多斯资源股份有限公司,2018,monitor_pass,第八次监测合格名单,2018-11-29,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600295,上海证券交易所,内蒙古鄂尔多斯资源股份有限公司,内蒙古鄂尔多斯资源股份有限公司,2020,monitor_pass,第九次监测合格名单,2020-11-20,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600295,上海证券交易所,内蒙古鄂尔多斯资源股份有限公司,内蒙古鄂尔多斯资源股份有限公司,2023,monitor_pass,第十次监测合格名单,2023-05-12,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600300,上海证券交易所,维维食品饮料股份有限公司,维维食品饮料股份有限公司,2014,monitor_pass,第六次监测合格名单,2014-09-01,上市公司当前法人全称与官方名单标准化后完全一致,1,当前交易所法人全称；历史年度仍须核对更名生效日,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
