股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
002507,重庆市涪陵榨菜集团股份有限公司,2020,,,龙头企业身份核实候选,未确认；以其他业务收入（未拆分，可能包含非涉农项目）作保守上界,,2272746598.51,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,公司采购青菜头等农产品并加工销售；原料来自农业不等于公司取得直接农业或初加工收入。,,,,https://static.cninfo.com.cn/finalpage/2021-04-29/1209847174.PDF,17|18,77,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 其他业务收入未拆分，正式分子留空；须取得明细后才能确认其中是否存在直接农业或初加工收入。 因上界仍低于30%，不影响三类样本结论。
002702,海欣食品股份有限公司,2020,,,龙头企业身份核实候选,未确认；以其他产品未拆候选项作保守上界,,1605751408.05,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,鱼糜或鱼浆是生产原料/中间材料；年报未单列公司外售原料鱼、初加工水产品或农业投入品收入。,,,,https://static.cninfo.com.cn/finalpage/2021-04-21/1209737590.PDF,17|18,52|88,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 其他产品未拆分；2014年鱼糜亦可能属于初加工候选。正式分子留空，须取得产品性质及外销明细后确认。 因上界仍低于30%，不影响三类样本结论。
600295,内蒙古鄂尔多斯资源股份有限公司,2020,,,龙头企业身份核实候选,单列化肥属于农业投入品；其余煤电冶金化工及服装排除,1023829343.0,23141197882.47,0.04424271,否（采用单列分产品化肥行，未与电冶行业行交叉加总）,否,否,否,"严格区间[0, 0]；扩展区间[0.0442427115571046014690554832406728011780666810101264860669774, 0.0442427115571046014690554832406728011780666810101264860669774]。化肥为农业投入品；硅铁、硅锰、煤炭、电石、PVC、烧碱、多晶硅和服装均排除。2018宽上界不是正式分子。",,,,https://static.cninfo.com.cn/finalpage/2021-04-15/1209688853.PDF,23,73,已人工复核（跨年快速核对第十五批M组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 主营业务表单位为元 沿用v25原值；待核实字段不插值、不复制相邻年份 无。
600305,江苏恒顺醋业股份有限公司,2020,,,龙头企业身份核实候选,未确认；以非调味品剩余收入（含米业、茶庄、饲料残渣等未拆项目）作保守上界,,2014309859.11,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,粮食等农产品仅为酿造原料；年报未单列种植、初加工农产品或农业投入品收入。,,,,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473089.PDF,16,66,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 非调味品剩余收入混合米业、茶庄、饲料残渣等项目，正式分子留空；须取得业务明细后确认可纳入口径。 因上界仍低于30%，不影响三类样本结论。
600506,统一低碳科技(新疆)股份有限公司,2020,1.0,农业,行业分类候选,果品销售（仅作审计上限，正式分子待拆分自产与外购）,,118584175.06,,否（果品产品收入仅作上限；未与行业、地区或销售模式收入相加）,否,否,否,果品收入审计上限Decimal高精度门槛计算值=0.20694307067181110599024982583540350514624560731839，低于30%；即使全部计入也不达边界。果酒、钢材/建材、皮棉、润滑油脂及其他化工产品均排除。,,,,https://static.cninfo.com.cn/finalpage/2021-04-27/1209808182.PDF,13|14,55,已人工复核（跨年快速核对第十一批C组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 比例门槛采用Decimal 50位精度计算；文本值为高精度计算值，不表示无限精度小数 年报同时披露自产果品与外购果品购销，但未分别披露收入；不能把全部果品销售直接视为农业生产或初加工收入。
600962,国投中鲁果汁股份有限公司,2020,,,龙头企业身份核实候选,饲料（农业投入品）及明确的产畜肥猪；未拆其他营业收入作上界,,1147532187.31,,采用产品维度果汁/饲料；不再叠加行业维度饮料制造业/饲料制造业,否,否,否,浓缩苹果汁等按本研究筛选规则属于饮料制造深加工，不按果品初加工纳入；饲料为农业投入品，明确外销产畜肥猪为直接农业。,,,,https://static.cninfo.com.cn/finalpage/2021-04-01/1209567423.PDF,12|13,57,已人工复核（跨年快速核对第十五批L组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 浓缩果汁曾被相关税法口径列入农产品初加工范围，不改变本研究按业务实质将其作为饮料制造深加工排除的筛选规则。 沿用v24原值；待核实字段不插值、不复制相邻年份 未拆其他营业收入仅作保守上界，正式分子留空；其上界不影响样本结论。
600965,河北福成五丰食品股份有限公司,2020,,,龙头企业身份核实候选,活牛/小牛、原奶；牛肉和羊肉初加工（扩展口径）,227191916.47,1086334896.36,0.20913617,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,否,否,"严格口径占0.00%，扩展口径占20.91%，均未达到相应门槛。乳制品20,448,542.84元因初加工部分未拆分而不计入；即使全部计入，占比上限也仅22.80%。肉制品、速食品、餐饮及殡葬业务未计入。",,,,https://static.cninfo.com.cn/finalpage/2021-03-26/1209451994.PDF,14,66,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
601933,永辉超市股份有限公司,2020,,,龙头企业身份核实候选,生鲜及加工为超市零售商品销售，不等于农业生产或合格初加工,,93199107664.03,,否（零售商品类别作为整体排除，不与行业或地区行加总）,否,否,否,"严格区间[0, 0]；扩展区间[0, 0]。采购或销售农产品不等于直接农业生产、初加工、农业投入品或农业生产性服务。",,,,https://static.cninfo.com.cn/finalpage/2021-04-30/1209875986.PDF,15,100,已人工复核（跨年快速核对第十五批M组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 主营业务表单位为元 沿用v25原值；待核实字段不插值、不复制相邻年份 如未来取得公司自营农业生产或独立初加工对外收入，须另行逐项核实；当前不得由采购额推收入。
601996,广西丰林木业集团股份有限公司,2020,,,龙头企业身份核实候选,林木+其他混合项仅作上界；人造板、纤维板、刨花板和胶合板排除,,1740378744.45,,存在内部交易抵消，但无法在林木与其他产品间分配；因此两项均不形成下界,否,否,否,"严格区间[0, 0.0370014861451039023001899200194521198951430919379153303586533]；扩展区间[0, 0.0490929921274125567823324033012611986454095997678799966454049]。林板及人造板属于制造深加工，不自动认定为农产品初加工；林木虽可能是直接林业，但产品表另列内部抵消，无法证明该行全部为合并外销。其他混含苗木、化工贸易及租赁。",,,,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496091.PDF,16,66,已人工复核（跨年快速核对第十五批M组）,"逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 主营业务表单位为万元，按×10,000换算 沿用v25原值；待核实字段不插值、不复制相邻年份 需取得内部抵消按产品分配及‘其他’收入明细，方可确认合并外销林木/苗木收入。"
000592,中福海峡（平潭）发展股份有限公司,2021,2.0,林业,行业分类候选,分行业林业收入（严格与扩展相同）,45709998.16,1606512561.73,0.02845294,否（严格与扩展均只取同一分行业林业收入）,否,否,否,纤维板/人造板属于制造或深加工，不属于扩展规则的农产品初加工，故不计入；2013年不再声称可精确排除纤维板贸易。,,,,https://static.cninfo.com.cn/finalpage/2022-04-27/1213145510.PDF,13|14|15,81,已人工复核（跨年快速核对第十二批D组）,逐年核对官方年报；纤维板/人造板、园林工程、租摆和贸易不计入初加工；自产育种与外购或进口混合且跨门槛时保留上下界。 2022逐公司行业分类及公司—年份入口仍待核实，本批不外推。
000860,北京顺鑫农业股份有限公司,2021,,,龙头企业身份核实候选,严格口径直接农业；2014年另加单列种子农业投入品；未把屠宰、白酒、食品加工、地产等加入,288810820.79,14869379036.69,0.01942319,行业与产品表的种畜为同一收入，仅取一次；不与屠宰猪肉收入相加,否,否,否,种猪繁育、生猪养殖及蔬菜种植属于直接农业；种子属于农业投入品。屠宰猪肉按本批口径作为下游深加工排除，白酒、地产等亦排除。,,,,https://static.cninfo.com.cn/finalpage/2022-04-28/1213167737.PDF,14|15|155|156,72,已人工复核（跨年快速核对第十五批L组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 沿用v24原值；待核实字段不插值、不复制相邻年份 无影响结论的收入待拆项。
002200,云南交投生态科技股份有限公司,2021,2.0,林业,行业分类候选,苗木销售（不含租摆和绿化工程）,2953197.0,392250219.03,0.00752886,否（只取分产品苗木销售）,否,否,否,苗木租摆、绿化/改造工程及设计施工不自动认定为农业生产性服务，均未计入。,是,是,,https://static.cninfo.com.cn/finalpage/2022-05-31/1213551383.PDF,13|14,93,已人工复核（跨年快速核对第十二批D组）,逐年核对官方年报；纤维板/人造板、园林工程、租摆和贸易不计入初加工；自产育种与外购或进口混合且跨门槛时保留上下界。 2022逐公司行业分类及公司—年份入口仍待核实，本批不外推。
002390,贵州信邦制药股份有限公司,2021,,,龙头企业身份核实候选,其他行业混合项中可能包含中药材种植/初加工（仅作上界）,,6471866334.96,,否（同一收入构成层级设上下界，不与行业/产品行交叉相加）,否,否,否,"严格区间[0, 0.00220753572625944868638118712744632842994243532027422463953143]；扩展区间[0, 0.00220753572625944868638118712744632842994243532027422463953143]。年报只列‘其他行业/其他产品’；基地、子公司经营范围及税收优惠不能把混合项改写为种植收入。",,,,https://static.cninfo.com.cn/finalpage/2022-04-15/1212922614.PDF,23|25,127,已人工复核（跨年快速核对第十五批K组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 沿用v24原值；待核实字段不插值、不复制相邻年份 需取得其他行业的外销中药材种植或初加工收入明细；未拆分前不写入正式分子。
002424,贵州百灵企业集团制药股份有限公司,2021,,,龙头企业身份核实候选,肥料销售作农业投入品下界；中药材混合销售只作上界,,3111649547.82,,否（同一收入构成层级设上下界，不与行业/产品行交叉相加）,否,否,否,"严格区间[0, 0.00112350534540409335395141895449443955563629529915639881495040]；扩展区间[0, 0.00112350534540409335395141895449443955563629529915639881495040]。2014年年报明示中药材贸易增长；后续年份亦未把自产种植与外购贸易拆分，故中药材项不形成确定下界。",,,,https://static.cninfo.com.cn/finalpage/2022-04-23/1213056098.PDF,20,98,已人工复核（跨年快速核对第十五批K组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 v24主营业务摘录从PDF页21的地区行开始；中药材产品收入在PDF页20。 沿用v24原值；待核实字段不插值、不复制相邻年份 需取得中药材销售中自产种植/初加工与外购贸易的分拆；2021—2022年产品成本亦未单列。
002507,重庆市涪陵榨菜集团股份有限公司,2021,,,龙头企业身份核实候选,未确认；以其他业务收入（未拆分，可能包含非涉农项目）作保守上界,,2518647389.14,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,公司采购青菜头等农产品并加工销售；原料来自农业不等于公司取得直接农业或初加工收入。,,,,https://static.cninfo.com.cn/finalpage/2022-03-18/1212606350.PDF,17|18|19,91,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 其他业务收入未拆分，正式分子留空；须取得明细后才能确认其中是否存在直接农业或初加工收入。 因上界仍低于30%，不影响三类样本结论。
002702,海欣食品股份有限公司,2021,,,龙头企业身份核实候选,未确认；以其他产品未拆候选项作保守上界,,1550297708.74,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,鱼糜或鱼浆是生产原料/中间材料；年报未单列公司外售原料鱼、初加工水产品或农业投入品收入。,,,,https://static.cninfo.com.cn/finalpage/2022-04-27/1213135765.PDF,17|18|19,79,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 其他产品未拆分；2014年鱼糜亦可能属于初加工候选。正式分子留空，须取得产品性质及外销明细后确认。 因上界仍低于30%，不影响三类样本结论。
600295,内蒙古鄂尔多斯资源股份有限公司,2021,,,龙头企业身份核实候选,单列化肥属于农业投入品；其余煤电冶金化工及服装排除,1451334662.21,36473310790.4,0.03979169,否（采用单列分产品化肥行，未与电冶行业行交叉加总）,否,否,否,"严格区间[0, 0]；扩展区间[0.0397916896151911775529255025707204190708926819739262536854672, 0.0397916896151911775529255025707204190708926819739262536854672]。化肥为农业投入品；硅铁、硅锰、煤炭、电石、PVC、烧碱、多晶硅和服装均排除。2018宽上界不是正式分子。",,,,https://static.cninfo.com.cn/finalpage/2022-04-15/1212920691.PDF,24,82,已人工复核（跨年快速核对第十五批M组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 主营业务表单位为元 沿用v25原值；待核实字段不插值、不复制相邻年份 无。
600305,江苏恒顺醋业股份有限公司,2021,,,龙头企业身份核实候选,未确认；以非调味品剩余收入（含米业、茶庄、饲料残渣等未拆项目）作保守上界,,1893347829.74,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,粮食等农产品仅为酿造原料；年报未单列种植、初加工农产品或农业投入品收入。,,,,https://static.cninfo.com.cn/finalpage/2022-04-26/1213121119.PDF,16,81,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 非调味品剩余收入混合米业、茶庄、饲料残渣等项目，正式分子留空；须取得业务明细后确认可纳入口径。 因上界仍低于30%，不影响三类样本结论。
600962,国投中鲁果汁股份有限公司,2021,,,龙头企业身份核实候选,饲料（农业投入品）及明确的产畜肥猪；未拆其他营业收入作上界,,1449861160.7,,行业说明的产畜肥猪与产品说明的欧洲饲料文字上相互独立；果汁/饲料产品维度不与饮料/饲料行业维度机械相加,否,否,否,浓缩苹果汁等按本研究筛选规则属于饮料制造深加工，不按果品初加工纳入；饲料为农业投入品，明确外销产畜肥猪为直接农业。,,,,https://static.cninfo.com.cn/finalpage/2022-03-31/1212741281.PDF,12|13,63,已人工复核（跨年快速核对第十五批L组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 浓缩果汁曾被相关税法口径列入农产品初加工范围，不改变本研究按业务实质将其作为饮料制造深加工排除的筛选规则。 沿用v24原值；待核实字段不插值、不复制相邻年份 未拆其他营业收入仅作保守上界，正式分子留空；其上界不影响样本结论。
600965,河北福成五丰食品股份有限公司,2021,,,龙头企业身份核实候选,活牛/小牛、原奶；牛肉和羊肉初加工（扩展口径）,242651671.0,1268506611.25,0.19128924,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,否,否,"严格口径占0.00%，扩展口径占19.13%，均未达到相应门槛。乳制品14,778,854.87元因初加工部分未拆分而不计入；即使全部计入，占比上限也仅20.29%。肉制品、速食品、餐饮及殡葬业务未计入。",,,,https://static.cninfo.com.cn/finalpage/2022-09-10/1214578531.PDF,19,88,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
601933,永辉超市股份有限公司,2021,,,龙头企业身份核实候选,生鲜及加工为超市零售商品销售，不等于农业生产或合格初加工,,91061894312.13,,否（零售商品类别作为整体排除，不与行业或地区行加总）,否,否,否,"严格区间[0, 0]；扩展区间[0, 0]。采购或销售农产品不等于直接农业生产、初加工、农业投入品或农业生产性服务。",,,,https://static.cninfo.com.cn/finalpage/2022-04-30/1213271083.PDF,12,99,已人工复核（跨年快速核对第十五批M组）,"逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 2021/2022主营业务表单位为万元并按×10,000换算；生鲜及加工收入、成本按年报万元表×10,000换算，保留原表万元小数点后两位精度。 沿用v25原值；待核实字段不插值、不复制相邻年份 如未来取得公司自营农业生产或独立初加工对外收入，须另行逐项核实；当前不得由采购额推收入。"
601996,广西丰林木业集团股份有限公司,2021,,,龙头企业身份核实候选,林木+其他混合项仅作上界；人造板、纤维板、刨花板和胶合板排除,,2066287371.94,,存在内部交易抵消，但无法在林木与其他产品间分配；因此两项均不形成下界,否,否,否,"严格区间[0, 0.0368945293066494488349411288615746656809624445310977522016555]；扩展区间[0, 0.0949146777274573987299417343212590199478195045547948933955386]。林板及人造板属于制造深加工，不自动认定为农产品初加工；林木虽可能是直接林业，但产品表另列内部抵消，无法证明该行全部为合并外销。其他混含苗木、化工贸易及租赁。",,,,https://static.cninfo.com.cn/finalpage/2022-03-30/1212727759.PDF,14,72,已人工复核（跨年快速核对第十五批M组）,"逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 主营业务表单位为万元，按×10,000换算 沿用v25原值；待核实字段不插值、不复制相邻年份 需取得内部抵消按产品分配及‘其他’收入明细，方可确认合并外销林木/苗木收入。"
000860,北京顺鑫农业股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,严格口径直接农业；2014年另加单列种子农业投入品；未把屠宰、白酒、食品加工、地产等加入,166717765.21,11678338514.5,0.01427581,行业与产品表的种畜为同一收入，仅取一次；不与屠宰猪肉收入相加,否,否,否,种猪繁育、生猪养殖及蔬菜种植属于直接农业；种子属于农业投入品。屠宰猪肉按本批口径作为下游深加工排除，白酒、地产等亦排除。,,,,https://static.cninfo.com.cn/finalpage/2023-03-25/1216221570.PDF,15|16|143,69,已人工复核（跨年快速核对第十五批L组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 沿用v24原值；待核实字段不插值、不复制相邻年份 2022年种畜营业成本未在收入相关信息表中单列；不影响以收入计算的样本结论。
002390,贵州信邦制药股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,其他行业混合项中可能包含中药材种植/初加工（仅作上界）,,6350025827.03,,否（同一收入构成层级设上下界，不与行业/产品行交叉相加）,否,否,否,"严格区间[0, 0.00135513538281540377402870331456041476357969898963886671296067]；扩展区间[0, 0.00135513538281540377402870331456041476357969898963886671296067]。年报只列‘其他行业/其他产品’；基地、子公司经营范围及税收优惠不能把混合项改写为种植收入。",,,,https://static.cninfo.com.cn/finalpage/2023-04-18/1216436970.PDF,25|28,111,已人工复核（跨年快速核对第十五批K组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 v24主营业务摘录从PDF页26的地区行开始；收入混合行回到PDF页25，对应成本在PDF页28。 沿用v24原值；待核实字段不插值、不复制相邻年份 需取得其他行业的外销中药材种植或初加工收入明细；未拆分前不写入正式分子。
002424,贵州百灵企业集团制药股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,肥料销售作农业投入品下界；中药材混合销售只作上界,,3540132272.77,,否（同一收入构成层级设上下界，不与行业/产品行交叉相加）,否,否,否,"严格区间[0, 0.000693712757257630846204614427023433798744782035355123542337673]；扩展区间[0, 0.000693712757257630846204614427023433798744782035355123542337673]。2014年年报明示中药材贸易增长；后续年份亦未把自产种植与外购贸易拆分，故中药材项不形成确定下界。",,,,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702041.PDF,21,97,已人工复核（跨年快速核对第十五批K组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 沿用v24原值；待核实字段不插值、不复制相邻年份 需取得中药材销售中自产种植/初加工与外购贸易的分拆；2021—2022年产品成本亦未单列。
002507,重庆市涪陵榨菜集团股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,未确认；以其他业务收入（未拆分，可能包含非涉农项目）作保守上界,,2548315095.9,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,公司采购青菜头等农产品并加工销售；原料来自农业不等于公司取得直接农业或初加工收入。,,,,https://static.cninfo.com.cn/finalpage/2023-03-25/1216218389.PDF,17|18,78,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 其他业务收入未拆分，正式分子留空；须取得明细后才能确认其中是否存在直接农业或初加工收入。 因上界仍低于30%，不影响三类样本结论。
002702,海欣食品股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,未确认；以其他产品未拆候选项作保守上界,,1621397148.78,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,鱼糜或鱼浆是生产原料/中间材料；年报未单列公司外售原料鱼、初加工水产品或农业投入品收入。,,,,https://static.cninfo.com.cn/finalpage/2023-04-21/1216487337.PDF,15|16,68,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 其他产品未拆分；2014年鱼糜亦可能属于初加工候选。正式分子留空，须取得产品性质及外销明细后确认。 因上界仍低于30%，不影响三类样本结论。
600295,内蒙古鄂尔多斯资源股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,单列化肥属于农业投入品；其余煤电冶金化工及服装排除,1848543500.0,36393429151.7,0.05079333,否（采用单列分产品化肥行，未与电冶行业行交叉加总）,否,否,否,"严格区间[0, 0]；扩展区间[0.0507933311888432293272635043830062395356577546578729533400294, 0.0507933311888432293272635043830062395356577546578729533400294]。化肥为农业投入品；硅铁、硅锰、煤炭、电石、PVC、烧碱、多晶硅和服装均排除。2018宽上界不是正式分子。",,,,https://static.cninfo.com.cn/finalpage/2023-04-15/1216414002.PDF,25,86,已人工复核（跨年快速核对第十五批M组）,"逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 2022主营业务表单位为万元并按×10,000换算；化肥收入184,854.35万元、成本138,727.35万元；换算值保留原表万元小数点后两位精度。 沿用v25原值；待核实字段不插值、不复制相邻年份 无。"
600305,江苏恒顺醋业股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,未确认；以非调味品剩余收入（含米业、茶庄、饲料残渣等未拆项目）作保守上界,,2139020033.23,,待核实（未拆候选项只作整体上界，不与深加工类别相加）,否,否,否,粮食等农产品仅为酿造原料；年报未单列种植、初加工农产品或农业投入品收入。,,,,https://static.cninfo.com.cn/finalpage/2023-02-28/1215989970.PDF,17,73,已人工复核（跨年快速核对第十四批I组）,逐年核对官方年报；农业投入品按互斥产品下界计量，贸易和食品深加工排除；未拆候选收入即使上界不足30%也不写成精确零。 非调味品剩余收入混合米业、茶庄、饲料残渣等项目，正式分子留空；须取得业务明细后确认可纳入口径。 因上界仍低于30%，不影响三类样本结论。
600438,通威股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,饲料、食品及相关农牧业务混合项（仅作扩展上界）,,142422517994.99,,否（同一产品/行业层级设上下界，不跨维度重复相加）,否,否,否,"严格区间[0, 0.222198400401846665749957122618821310154903277049743393934513]；扩展区间[0, 0.222198400401846665749957122618821310154903277049743393934513]。2020起饲料与食品/养殖未拆，不能把整项作为饲料收入；光伏、能源及化工全部排除。",,,,https://static.cninfo.com.cn/finalpage/2023-04-25/1216551537.PDF,19|20,101|134,已人工复核（跨年快速核对第十四/十五批H组）,逐年核对官方年报；农业投入品下界只加同层级明确产品；乳品混合初深加工时保留上下界，内部原奶不重复，能源、食品深加工和模糊其他收入不自动纳入。 沿用v23原值；待核实时不插值、不复制相邻年份
600962,国投中鲁果汁股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,饲料（农业投入品）及明确的产畜肥猪；未拆其他营业收入作上界,,1726531019.75,,行业说明的产畜肥猪与产品说明的欧洲饲料文字上相互独立；果汁/饲料产品维度不与饮料/饲料行业维度机械相加,否,否,否,浓缩苹果汁等按本研究筛选规则属于饮料制造深加工，不按果品初加工纳入；饲料为农业投入品，明确外销产畜肥猪为直接农业。,,,,https://static.cninfo.com.cn/finalpage/2023-03-31/1216282151.PDF,13|14,68,已人工复核（跨年快速核对第十五批L组）,逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 浓缩果汁曾被相关税法口径列入农产品初加工范围，不改变本研究按业务实质将其作为饮料制造深加工排除的筛选规则。 沿用v24原值；待核实字段不插值、不复制相邻年份 未拆其他营业收入仅作保守上界，正式分子留空；其上界不影响样本结论。
600965,河北福成五丰食品股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,活牛/小牛、原奶；牛肉和羊肉初加工（扩展口径）,294841234.22,1073890737.22,0.27455422,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,否,否,"严格口径占8.45%，扩展口径占27.46%，均未达到相应门槛。乳制品23,177,397.00元因初加工部分未拆分而不计入；即使全部计入，占比上限也仅29.61%。肉制品、速食品、餐饮及殡葬业务未计入。",,,,https://static.cninfo.com.cn/finalpage/2023-07-01/1217177539.PDF,19,89,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
601933,永辉超市股份有限公司,2022,待核实,待核实,龙头企业身份核实候选,生鲜及加工为超市零售商品销售，不等于农业生产或合格初加工,,90090819396.14,,否（零售商品类别作为整体排除，不与行业或地区行加总）,否,否,否,"严格区间[0, 0]；扩展区间[0, 0]。采购或销售农产品不等于直接农业生产、初加工、农业投入品或农业生产性服务。",,,,https://static.cninfo.com.cn/finalpage/2023-04-29/1216707511.PDF,13,101,已人工复核（跨年快速核对第十五批M组）,"逐年核对官方年报；药材基地或农业子公司不替代合并对外收入，制造深加工、零售、白酒、屠宰、地产和贸易排除；混合粮油、药材或内部供料保留上下界。 2021/2022主营业务表单位为万元并按×10,000换算；生鲜及加工收入、成本按年报万元表×10,000换算，保留原表万元小数点后两位精度。 沿用v25原值；待核实字段不插值、不复制相邻年份 如未来取得公司自营农业生产或独立初加工对外收入，须另行逐项核实；当前不得由采购额推收入。"
